timestamp,session_uid,frame,car_index,last_lap_time_ms,current_lap_time_ms,sector1_time_ms,sector2_time_ms,lap_distance,total_distance,car_position,current_lap_num,pit_status,num_pit_stops,sector,current_lap_invalid,penalties,grid_position,driver_status,result_status
1762838036.5717113,9500912255140419907,0,0,0,0,0,0,280.0654296875,280.0654296875,3,1,0,0,0,0,0,3,4,2
1762838036.5717113,9500912255140419907,0,1,0,0,0,0,183.8922882080078,183.8922882080078,15,1,0,0,0,0,0,15,4,2
1762838036.5717113,9500912255140419907,0,2,0,0,0,0,239.8789825439453,239.8789825439453,8,1,0,0,0,0,0,8,4,2
1762838036.5717113,9500912255140419907,0,3,0,0,0,0,224.03057861328125,224.03057861328125,10,1,0,0,0,0,0,10,4,2
1762838036.5717113,9500912255140419907,0,4,0,0,0,0,175.9608154296875,175.9608154296875,16,1,0,0,0,0,0,16,4,2
1762838036.5717113,9500912255140419907,0,5,0,0,0,0,288.0298767089844,288.0298767089844,2,1,0,0,0,0,0,2,4,2
1762838036.5717113,9500912255140419907,0,6,0,0,0,0,216.03562927246094,216.03562927246094,11,1,0,0,0,0,0,11,4,2
1762838036.5717113,9500912255140419907,0,7,0,0,0,0,208.0186309814453,208.0186309814453,12,1,0,0,0,0,0,12,4,2
1762838036.5717113,9500912255140419907,0,8,0,0,0,0,152.06996154785156,152.06996154785156,19,1,0,0,0,0,0,19,4,2
1762838036.5717113,9500912255140419907,0,9,0,0,0,0,272.0334167480469,272.0334167480469,4,1,0,0,0,0,0,4,4,2
1762838036.5717113,9500912255140419907,0,10,0,0,0,0,247.96340942382812,247.96340942382812,7,1,0,0,0,0,0,7,4,2
1762838036.5717113,9500912255140419907,0,11,0,0,0,0,296.1479797363281,296.1479797363281,1,1,0,0,0,0,0,1,4,2
1762838036.5717113,9500912255140419907,0,12,0,0,0,0,168.05946350097656,168.05946350097656,17,1,0,0,0,0,0,17,4,2
1762838036.5717113,9500912255140419907,0,13,0,0,0,0,264.0953063964844,264.0953063964844,5,1,0,0,0,0,0,5,4,2
1762838036.5717113,9500912255140419907,0,14,0,0,0,0,199.9300994873047,199.9300994873047,13,1,0,0,0,0,0,13,4,2
1762838036.5717113,9500912255140419907,0,15,0,0,0,0,160.0343017578125,160.0343017578125,18,1,0,0,0,0,0,18,4,2
1762838036.5717113,9500912255140419907,0,16,0,0,0,0,191.89630126953125,191.89630126953125,14,1,0,0,0,0,0,14,4,2
1762838036.5717113,9500912255140419907,0,17,0,0,0,0,256.00640869140625,256.00640869140625,6,1,0,0,0,0,0,6,4,2
1762838036.5717113,9500912255140419907,0,18,0,0,0,0,232.05386352539062,232.05386352539062,9,1,0,0,0,0,0,9,4,2
1762838036.5717113,9500912255140419907,0,19,0,0,0,0,144.03477478027344,144.03477478027344,20,1,0,0,0,0,0,20,4,2
1762838036.5717113,9500912255140419907,0,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1762838036.5717113,9500912255140419907,0,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1762838037.6095948,9500912255140419907,21,0,0,0,0,0,280.0673522949219,280.0673522949219,3,1,0,0,0,0,0,3,4,2
1762838037.6095948,9500912255140419907,21,1,0,0,0,0,183.8943328857422,183.8943328857422,15,1,0,0,0,0,0,15,4,2
1762838037.6095948,9500912255140419907,21,2,0,0,0,0,239.8810577392578,239.8810577392578,8,1,0,0,0,0,0,8,4,2
1762838037.6095948,9500912255140419907,21,3,0,0,0,0,224.03265380859375,224.03265380859375,10,1,0,0,0,0,0,10,4,2
1762838037.6095948,9500912255140419907,21,4,0,0,0,0,175.9630126953125,175.9630126953125,16,1,0,0,0,0,0,16,4,2
