timestamp,session_uid,frame,car_index,ai_controlled,driver_id,network_id,team_id,my_team,race_number,nationality,name,your_telemetry,show_online_names,tech_level,platform
1762838036.5666742,9500912255140419907,0,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838036.5666742,9500912255140419907,0,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838036.5666742,9500912255140419907,0,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838036.5666742,9500912255140419907,0,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838036.5666742,9500912255140419907,0,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838036.5666742,9500912255140419907,0,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838036.5666742,9500912255140419907,0,6,1,113,255,6,0,30,54,劳森,1,0,0,255
1762838036.5666742,9500912255140419907,0,7,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1762838036.5666742,9500912255140419907,0,8,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1762838036.5666742,9500912255140419907,0,9,1,165,255,0,0,12,41,安东内利,1,0,0,255
1762838036.5666742,9500912255140419907,0,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1762838036.5666742,9500912255140419907,0,11,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1762838036.5666742,9500912255140419907,0,12,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1762838036.5666742,9500912255140419907,0,13,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1762838036.5666742,9500912255140419907,0,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1762838036.5666742,9500912255140419907,0,15,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1762838036.5666742,9500912255140419907,0,16,1,149,255,6,0,6,28,哈加,1,0,0,255
1762838036.5666742,9500912255140419907,0,17,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1762838036.5666742,9500912255140419907,0,18,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1762838036.5666742,9500912255140419907,0,19,0,59,255,5,0,10,28,加斯利,1,1,0,1
1762838036.5666742,9500912255140419907,0,20,0,255,255,255,0,0,255,,0,0,0,0
1762838036.5666742,9500912255140419907,0,21,0,255,255,255,0,0,255,,0,0,0,0
1762838041.5602167,9500912255140419907,100,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838041.5602167,9500912255140419907,100,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838041.5602167,9500912255140419907,100,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838041.5602167,9500912255140419907,100,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838041.5602167,9500912255140419907,100,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838041.5602167,9500912255140419907,100,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838041.5602167,9500912255140419907,100,6,1,113,255,6,0,30,54,劳森,1,0,0,255
1762838041.5602167,9500912255140419907,100,7,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1762838041.5602167,9500912255140419907,100,8,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1762838041.5602167,9500912255140419907,100,9,1,165,255,0,0,12,41,安东内利,1,0,0,255
1762838041.5602167,9500912255140419907,100,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1762838041.5602167,9500912255140419907,100,11,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1762838041.5602167,9500912255140419907,100,12,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1762838041.5602167,9500912255140419907,100,13,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1762838041.5602167,9500912255140419907,100,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1762838041.5602167,9500912255140419907,100,15,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1762838041.5602167,9500912255140419907,100,16,1,149,255,6,0,6,28,哈加,1,0,0,255
1762838041.5602167,9500912255140419907,100,17,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1762838041.5602167,9500912255140419907,100,18,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1762838041.5602167,9500912255140419907,100,19,0,59,255,5,0,10,28,加斯利,1,1,0,1
1762838041.5602167,9500912255140419907,100,20,0,255,255,255,0,0,255,,0,0,0,0
1762838041.5602167,9500912255140419907,100,21,0,255,255,255,0,0,255,,0,0,0,0
1762838046.5737042,9500912255140419907,200,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838046.5737042,9500912255140419907,200,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838046.5737042,9500912255140419907,200,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838046.5737042,9500912255140419907,200,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838046.5737042,9500912255140419907,200,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838046.5737042,9500912255140419907,200,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838046.5737042,9500912255140419907,200,6,1,113,255,6,0,30,54,劳森,1,0,0,255
1762838046.5737042,9500912255140419907,200,7,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1762838046.5737042,9500912255140419907,200,8,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1762838046.5737042,9500912255140419907,200,9,1,165,255,0,0,12,41,安东内利,1,0,0,255
1762838046.5737042,9500912255140419907,200,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1762838046.5737042,9500912255140419907,200,11,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1762838046.5737042,9500912255140419907,200,12,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1762838046.5737042,9500912255140419907,200,13,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1762838046.5737042,9500912255140419907,200,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1762838046.5737042,9500912255140419907,200,15,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1762838046.5737042,9500912255140419907,200,16,1,149,255,6,0,6,28,哈加,1,0,0,255
1762838046.5737042,9500912255140419907,200,17,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1762838046.5737042,9500912255140419907,200,18,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1762838046.5737042,9500912255140419907,200,19,0,59,255,5,0,10,28,加斯利,1,1,0,1
1762838046.5737042,9500912255140419907,200,20,0,255,255,255,0,0,255,,0,0,0,0
1762838046.5737042,9500912255140419907,200,21,0,255,255,255,0,0,255,,0,0,0,0
1762838051.567753,9500912255140419907,300,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838051.567753,9500912255140419907,300,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838051.567753,9500912255140419907,300,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838051.567753,9500912255140419907,300,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838051.567753,9500912255140419907,300,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838051.567753,9500912255140419907,300,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838051.567753,9500912255140419907,300,6,1,113,255,6,0,30,54,劳森,1,0,0,255
1762838051.567753,9500912255140419907,300,7,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1762838051.567753,9500912255140419907,300,8,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1762838051.567753,9500912255140419907,300,9,1,165,255,0,0,12,41,安东内利,1,0,0,255
1762838051.567753,9500912255140419907,300,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1762838051.567753,9500912255140419907,300,11,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1762838051.567753,9500912255140419907,300,12,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1762838051.567753,9500912255140419907,300,13,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1762838051.567753,9500912255140419907,300,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1762838051.567753,9500912255140419907,300,15,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1762838051.567753,9500912255140419907,300,16,1,149,255,6,0,6,28,哈加,1,0,0,255
1762838051.567753,9500912255140419907,300,17,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1762838051.567753,9500912255140419907,300,18,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1762838051.567753,9500912255140419907,300,19,0,59,255,5,0,10,28,加斯利,1,1,0,1
1762838051.567753,9500912255140419907,300,20,0,255,255,255,0,0,255,,0,0,0,0
1762838051.567753,9500912255140419907,300,21,0,255,255,255,0,0,255,,0,0,0,0
1762838056.5643222,9500912255140419907,400,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838056.5643222,9500912255140419907,400,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838056.5643222,9500912255140419907,400,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838056.5643222,9500912255140419907,400,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838056.5643222,9500912255140419907,400,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838056.5643222,9500912255140419907,400,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838056.5643222,9500912255140419907,400,6,1,113,255,6,0,30,54,劳森,1,0,0,255
1762838056.5643222,9500912255140419907,400,7,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1762838056.5643222,9500912255140419907,400,8,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1762838056.5643222,9500912255140419907,400,9,1,165,255,0,0,12,41,安东内利,1,0,0,255
1762838056.5643222,9500912255140419907,400,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1762838056.5643222,9500912255140419907,400,11,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1762838056.5643222,9500912255140419907,400,12,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1762838056.5643222,9500912255140419907,400,13,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1762838056.5643222,9500912255140419907,400,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1762838056.5643222,9500912255140419907,400,15,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1762838056.5643222,9500912255140419907,400,16,1,149,255,6,0,6,28,哈加,1,0,0,255
1762838056.5643222,9500912255140419907,400,17,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1762838056.5643222,9500912255140419907,400,18,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1762838056.5643222,9500912255140419907,400,19,0,59,255,5,0,10,28,加斯利,1,1,0,1
1762838056.5643222,9500912255140419907,400,20,0,255,255,255,0,0,255,,0,0,0,0
1762838056.5643222,9500912255140419907,400,21,0,255,255,255,0,0,255,,0,0,0,0
1762838061.5600255,9500912255140419907,484,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838061.5600255,9500912255140419907,484,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838061.5600255,9500912255140419907,484,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838061.5600255,9500912255140419907,484,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838061.5600255,9500912255140419907,484,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838061.5600255,9500912255140419907,484,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838061.5600255,9500912255140419907,484,6,1,113,255,6,0,30,54,劳森,1,0,0,255
1762838061.5600255,9500912255140419907,484,7,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1762838061.5600255,9500912255140419907,484,8,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1762838061.5600255,9500912255140419907,484,9,1,165,255,0,0,12,41,安东内利,1,0,0,255
1762838061.5600255,9500912255140419907,484,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1762838061.5600255,9500912255140419907,484,11,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1762838061.5600255,9500912255140419907,484,12,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1762838061.5600255,9500912255140419907,484,13,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1762838061.5600255,9500912255140419907,484,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1762838061.5600255,9500912255140419907,484,15,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1762838061.5600255,9500912255140419907,484,16,1,149,255,6,0,6,28,哈加,1,0,0,255
1762838061.5600255,9500912255140419907,484,17,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1762838061.5600255,9500912255140419907,484,18,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1762838061.5600255,9500912255140419907,484,19,0,59,255,5,0,10,28,加斯利,1,1,0,1
1762838061.5600255,9500912255140419907,484,20,0,255,255,255,0,0,255,,0,0,0,0
1762838061.5600255,9500912255140419907,484,21,0,255,255,255,0,0,255,,0,0,0,0
1762838066.565628,9500912255140419907,589,0,1,94,255,2,0,22,43,角田,1,0,0,255
1762838066.565628,9500912255140419907,589,1,1,17,255,7,0,31,28,奥康,1,0,0,255
1762838066.565628,9500912255140419907,589,2,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1762838066.565628,9500912255140419907,589,3,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1762838066.565628,9500912255140419907,589,4,1,162,255,5,0,43,2,科拉平托,1,0,0,255
1762838066.565628,9500912255140419907,589,5,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1762838066.565628,9500912255140419907,589,6,1,113,255,6,0,30,54,劳森,1,0,0,255
