timestamp,session_uid,frame,car_index,position,num_laps,grid_position,points,num_pit_stops,result_status,result_reason,best_lap_time_ms,total_race_time,penalties_time,num_penalties,num_tyre_stints
1762843305.7305412,9500912255140419907,0,0,6,53,3,8,3,3,2,90011,4970.03515625,0,0,4
1762843305.7305412,9500912255140419907,0,1,8,53,15,4,2,3,2,90814,4997.806640625,0,0,3
1762843305.7305412,9500912255140419907,0,2,2,53,8,18,2,3,2,90669,4958.658203125,0,0,3
1762843305.7305412,9500912255140419907,0,3,10,53,10,1,2,3,2,91770,5003.53955078125,0,0,3
1762843305.7305412,9500912255140419907,0,4,16,53,16,0,3,3,2,91522,5031.4423828125,0,0,4
1762843305.7305412,9500912255140419907,0,5,3,53,2,15,2,3,2,91151,4959.40625,0,0,3
1762843305.7305412,9500912255140419907,0,6,19,52,11,0,3,3,2,93277,4999.85693359375,0,0,4
1762843305.7305412,9500912255140419907,0,7,18,52,12,0,2,3,2,93054,4959.05908203125,0,0,3
1762843305.7305412,9500912255140419907,0,8,17,53,19,0,3,3,2,91622,5047.9638671875,0,0,4
1762843305.7305412,9500912255140419907,0,9,11,53,4,0,3,3,2,91281,5007.185546875,0,0,4
1762843305.7305412,9500912255140419907,0,10,4,53,7,12,2,3,2,90719,4966.5361328125,0,0,3
1762843305.7305412,9500912255140419907,0,11,5,53,1,10,2,3,2,91333,4969.7158203125,0,0,3
1762843305.7305412,9500912255140419907,0,12,12,53,17,0,2,3,2,91510,5019.326171875,0,0,3
1762843305.7305412,9500912255140419907,0,13,7,53,5,6,2,3,2,91317,4975.64599609375,0,0,3
1762843305.7305412,9500912255140419907,0,14,9,53,13,2,2,3,2,91781,5001.9296875,0,0,3
1762843305.7305412,9500912255140419907,0,15,14,53,18,0,2,3,2,91628,5026.0283203125,0,0,3
1762843305.7305412,9500912255140419907,0,16,13,53,14,0,2,3,2,92449,5025.66015625,0,0,3
1762843305.7305412,9500912255140419907,0,17,1,53,6,25,2,3,2,90593,4956.45703125,0,0,3
1762843305.7305412,9500912255140419907,0,18,15,53,9,0,3,3,2,91175,5028.9296875,0,0,4
1762843305.7305412,9500912255140419907,0,19,20,0,20,0,0,4,1,0,5136.519262569025,0,0,1
1762843305.7305412,9500912255140419907,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843305.7305412,9500912255140419907,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843310.7416449,9500912255140419907,0,0,6,53,3,8,3,3,2,90011,4970.03515625,0,0,4
1762843310.7416449,9500912255140419907,0,1,8,53,15,4,2,3,2,90814,4997.806640625,0,0,3
1762843310.7416449,9500912255140419907,0,2,2,53,8,18,2,3,2,90669,4958.658203125,0,0,3
1762843310.7416449,9500912255140419907,0,3,10,53,10,1,2,3,2,91770,5003.53955078125,0,0,3
1762843310.7416449,9500912255140419907,0,4,16,53,16,0,3,3,2,91522,5031.4423828125,0,0,4
1762843310.7416449,9500912255140419907,0,5,3,53,2,15,2,3,2,91151,4959.40625,0,0,3
1762843310.7416449,9500912255140419907,0,6,19,52,11,0,3,3,2,93277,4999.85693359375,0,0,4
1762843310.7416449,9500912255140419907,0,7,18,52,12,0,2,3,2,93054,4959.05908203125,0,0,3
1762843310.7416449,9500912255140419907,0,8,17,53,19,0,3,3,2,91622,5047.9638671875,0,0,4
1762843310.7416449,9500912255140419907,0,9,11,53,4,0,3,3,2,91281,5007.185546875,0,0,4
1762843310.7416449,9500912255140419907,0,10,4,53,7,12,2,3,2,90719,4966.5361328125,0,0,3
1762843310.7416449,9500912255140419907,0,11,5,53,1,10,2,3,2,91333,4969.7158203125,0,0,3
1762843310.7416449,9500912255140419907,0,12,12,53,17,0,2,3,2,91510,5019.326171875,0,0,3
1762843310.7416449,9500912255140419907,0,13,7,53,5,6,2,3,2,91317,4975.64599609375,0,0,3
1762843310.7416449,9500912255140419907,0,14,9,53,13,2,2,3,2,91781,5001.9296875,0,0,3
1762843310.7416449,9500912255140419907,0,15,14,53,18,0,2,3,2,91628,5026.0283203125,0,0,3
1762843310.7416449,9500912255140419907,0,16,13,53,14,0,2,3,2,92449,5025.66015625,0,0,3
1762843310.7416449,9500912255140419907,0,17,1,53,6,25,2,3,2,90593,4956.45703125,0,0,3
1762843310.7416449,9500912255140419907,0,18,15,53,9,0,3,3,2,91175,5028.9296875,0,0,4
1762843310.7416449,9500912255140419907,0,19,20,0,20,0,0,4,1,0,5136.519262569025,0,0,1
1762843310.7416449,9500912255140419907,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843310.7416449,9500912255140419907,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843315.7554095,9500912255140419907,0,0,6,53,3,8,3,3,2,90011,4970.03515625,0,0,4
1762843315.7554095,9500912255140419907,0,1,8,53,15,4,2,3,2,90814,4997.806640625,0,0,3
1762843315.7554095,9500912255140419907,0,2,2,53,8,18,2,3,2,90669,4958.658203125,0,0,3
1762843315.7554095,9500912255140419907,0,3,10,53,10,1,2,3,2,91770,5003.53955078125,0,0,3
1762843315.7554095,9500912255140419907,0,4,16,53,16,0,3,3,2,91522,5031.4423828125,0,0,4
1762843315.7554095,9500912255140419907,0,5,3,53,2,15,2,3,2,91151,4959.40625,0,0,3
1762843315.7554095,9500912255140419907,0,6,19,52,11,0,3,3,2,93277,4999.85693359375,0,0,4
1762843315.7554095,9500912255140419907,0,7,18,52,12,0,2,3,2,93054,4959.05908203125,0,0,3
1762843315.7554095,9500912255140419907,0,8,17,53,19,0,3,3,2,91622,5047.9638671875,0,0,4
1762843315.7554095,9500912255140419907,0,9,11,53,4,0,3,3,2,91281,5007.185546875,0,0,4
1762843315.7554095,9500912255140419907,0,10,4,53,7,12,2,3,2,90719,4966.5361328125,0,0,3
1762843315.7554095,9500912255140419907,0,11,5,53,1,10,2,3,2,91333,4969.7158203125,0,0,3
1762843315.7554095,9500912255140419907,0,12,12,53,17,0,2,3,2,91510,5019.326171875,0,0,3
1762843315.7554095,9500912255140419907,0,13,7,53,5,6,2,3,2,91317,4975.64599609375,0,0,3
1762843315.7554095,9500912255140419907,0,14,9,53,13,2,2,3,2,91781,5001.9296875,0,0,3
1762843315.7554095,9500912255140419907,0,15,14,53,18,0,2,3,2,91628,5026.0283203125,0,0,3
1762843315.7554095,9500912255140419907,0,16,13,53,14,0,2,3,2,92449,5025.66015625,0,0,3
1762843315.7554095,9500912255140419907,0,17,1,53,6,25,2,3,2,90593,4956.45703125,0,0,3
1762843315.7554095,9500912255140419907,0,18,15,53,9,0,3,3,2,91175,5028.9296875,0,0,4
1762843315.7554095,9500912255140419907,0,19,20,0,20,0,0,4,1,0,5136.519262569025,0,0,1
1762843315.7554095,9500912255140419907,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843315.7554095,9500912255140419907,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843320.7617943,9500912255140419907,0,0,6,53,3,8,3,3,2,90011,4970.03515625,0,0,4
1762843320.7617943,9500912255140419907,0,1,8,53,15,4,2,3,2,90814,4997.806640625,0,0,3
1762843320.7617943,9500912255140419907,0,2,2,53,8,18,2,3,2,90669,4958.658203125,0,0,3
1762843320.7617943,9500912255140419907,0,3,10,53,10,1,2,3,2,91770,5003.53955078125,0,0,3
1762843320.7617943,9500912255140419907,0,4,16,53,16,0,3,3,2,91522,5031.4423828125,0,0,4
1762843320.7617943,9500912255140419907,0,5,3,53,2,15,2,3,2,91151,4959.40625,0,0,3
1762843320.7617943,9500912255140419907,0,6,19,52,11,0,3,3,2,93277,4999.85693359375,0,0,4
1762843320.7617943,9500912255140419907,0,7,18,52,12,0,2,3,2,93054,4959.05908203125,0,0,3
1762843320.7617943,9500912255140419907,0,8,17,53,19,0,3,3,2,91622,5047.9638671875,0,0,4
1762843320.7617943,9500912255140419907,0,9,11,53,4,0,3,3,2,91281,5007.185546875,0,0,4
1762843320.7617943,9500912255140419907,0,10,4,53,7,12,2,3,2,90719,4966.5361328125,0,0,3
1762843320.7617943,9500912255140419907,0,11,5,53,1,10,2,3,2,91333,4969.7158203125,0,0,3
1762843320.7617943,9500912255140419907,0,12,12,53,17,0,2,3,2,91510,5019.326171875,0,0,3
1762843320.7617943,9500912255140419907,0,13,7,53,5,6,2,3,2,91317,4975.64599609375,0,0,3
1762843320.7617943,9500912255140419907,0,14,9,53,13,2,2,3,2,91781,5001.9296875,0,0,3
1762843320.7617943,9500912255140419907,0,15,14,53,18,0,2,3,2,91628,5026.0283203125,0,0,3
1762843320.7617943,9500912255140419907,0,16,13,53,14,0,2,3,2,92449,5025.66015625,0,0,3
1762843320.7617943,9500912255140419907,0,17,1,53,6,25,2,3,2,90593,4956.45703125,0,0,3
1762843320.7617943,9500912255140419907,0,18,15,53,9,0,3,3,2,91175,5028.9296875,0,0,4
1762843320.7617943,9500912255140419907,0,19,20,0,20,0,0,4,1,0,5136.519262569025,0,0,1
1762843320.7617943,9500912255140419907,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843320.7617943,9500912255140419907,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843325.7716188,9500912255140419907,0,0,6,53,3,8,3,3,2,90011,4970.03515625,0,0,4
1762843325.7716188,9500912255140419907,0,1,8,53,15,4,2,3,2,90814,4997.806640625,0,0,3
1762843325.7716188,9500912255140419907,0,2,2,53,8,18,2,3,2,90669,4958.658203125,0,0,3
1762843325.7716188,9500912255140419907,0,3,10,53,10,1,2,3,2,91770,5003.53955078125,0,0,3
1762843325.7716188,9500912255140419907,0,4,16,53,16,0,3,3,2,91522,5031.4423828125,0,0,4
1762843325.7716188,9500912255140419907,0,5,3,53,2,15,2,3,2,91151,4959.40625,0,0,3
1762843325.7716188,9500912255140419907,0,6,19,52,11,0,3,3,2,93277,4999.85693359375,0,0,4
1762843325.7716188,9500912255140419907,0,7,18,52,12,0,2,3,2,93054,4959.05908203125,0,0,3
1762843325.7716188,9500912255140419907,0,8,17,53,19,0,3,3,2,91622,5047.9638671875,0,0,4
1762843325.7716188,9500912255140419907,0,9,11,53,4,0,3,3,2,91281,5007.185546875,0,0,4
1762843325.7716188,9500912255140419907,0,10,4,53,7,12,2,3,2,90719,4966.5361328125,0,0,3
1762843325.7716188,9500912255140419907,0,11,5,53,1,10,2,3,2,91333,4969.7158203125,0,0,3
1762843325.7716188,9500912255140419907,0,12,12,53,17,0,2,3,2,91510,5019.326171875,0,0,3
1762843325.7716188,9500912255140419907,0,13,7,53,5,6,2,3,2,91317,4975.64599609375,0,0,3
1762843325.7716188,9500912255140419907,0,14,9,53,13,2,2,3,2,91781,5001.9296875,0,0,3
1762843325.7716188,9500912255140419907,0,15,14,53,18,0,2,3,2,91628,5026.0283203125,0,0,3
1762843325.7716188,9500912255140419907,0,16,13,53,14,0,2,3,2,92449,5025.66015625,0,0,3
1762843325.7716188,9500912255140419907,0,17,1,53,6,25,2,3,2,90593,4956.45703125,0,0,3
1762843325.7716188,9500912255140419907,0,18,15,53,9,0,3,3,2,91175,5028.9296875,0,0,4
1762843325.7716188,9500912255140419907,0,19,20,0,20,0,0,4,1,0,5136.519262569025,0,0,1
1762843325.7716188,9500912255140419907,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843325.7716188,9500912255140419907,0,21,0,0,0,0,0,0,0,0,0.0,0,0,0
1762843330.7748682,9500912255140419907,0,0,6,53,3,8,3,3,2,90011,4970.03515625,0,0,4
