timestamp,session_uid,frame,weather,track_temperature,air_temperature,total_laps,track_length,session_type,track_id,formula,session_time_left,session_duration,pit_speed_limit,safety_car_status,network_game
1767772900.501927,13480315681547253999,0,0,34,24,57,5417,15,32,0,7200,7200,80,0,1
1767772901.514417,13480315681547253999,20,0,34,24,57,5417,15,32,0,7200,7200,80,255,1
1767772903.0174217,13480315681547253999,50,0,24,20,57,5417,15,32,0,7200,7200,80,255,1
1767772904.5188704,13480315681547253999,80,0,24,20,57,5417,15,32,0,7200,7200,80,255,1
1767772906.0144224,13480315681547253999,110,0,24,20,57,5417,15,32,0,7200,7200,80,255,1
1767772907.01688,13480315681547253999,130,0,24,20,57,5417,15,32,0,7200,7200,80,255,1
1767772908.0193117,13480315681547253999,150,0,24,20,57,5417,15,32,0,7200,7200,80,255,1
1767772910.5122218,13480315681547253999,167,0,24,20,57,5417,15,32,0,7199,7200,80,255,1
1767772911.5187526,13480315681547253999,187,0,24,20,57,5417,15,32,0,7198,7200,80,255,1
1767772912.525106,13480315681547253999,207,0,24,20,57,5417,15,32,0,7197,7200,80,255,1
1767772914.026009,13480315681547253999,237,0,24,20,57,5417,15,32,0,7195,7200,80,255,1
1767772915.5203214,13480315681547253999,267,0,24,20,57,5417,15,32,0,7194,7200,80,255,1
1767772916.5258887,13480315681547253999,287,0,24,20,57,5417,15,32,0,7193,7200,80,255,1
1767772918.0140507,13480315681547253999,317,0,24,20,57,5417,15,32,0,7191,7200,80,255,1
1767772919.0211082,13480315681547253999,337,0,24,20,57,5417,15,32,0,7190,7200,80,255,1
1767772920.0298393,13480315681547253999,357,0,24,20,57,5417,15,32,0,7189,7200,80,255,1
1767772921.522405,13480315681547253999,388,0,24,20,57,5417,15,32,0,7188,7200,80,255,1
1767772923.0167685,13480315681547253999,418,0,24,20,57,5417,15,32,0,7186,7200,80,255,1
1767772924.0285156,13480315681547253999,438,0,24,20,57,5417,15,32,0,7185,7200,80,255,1
1767772925.5292172,13480315681547253999,469,0,24,20,57,5417,15,32,0,7184,7200,80,255,1
1767772927.024683,13480315681547253999,499,0,24,20,57,5417,15,32,0,7182,7200,80,255,1
1767772928.5256424,13480315681547253999,529,0,24,20,57,5417,15,32,0,7181,7200,80,255,1
1767772929.5286567,13480315681547253999,549,0,24,20,57,5417,15,32,0,7180,7200,80,255,1
1767772931.019758,13480315681547253999,580,0,24,20,57,5417,15,32,0,7178,7200,80,255,1
1767772932.5167518,13480315681547253999,610,0,24,20,57,5417,15,32,0,7177,7200,80,255,1
1767772933.5266554,13480315681547253999,630,0,24,20,57,5417,15,32,0,7176,7200,80,255,1
1767772934.5302296,13480315681547253999,650,0,24,20,57,5417,15,32,0,7175,7200,80,255,1
1767772936.0124679,13480315681547253999,681,0,24,20,57,5417,15,32,0,7173,7200,80,255,1
1767772937.025242,13480315681547253999,701,0,24,20,57,5417,15,32,0,7172,7200,80,255,1
1767772938.5171242,13480315681547253999,731,0,24,20,57,5417,15,32,0,7171,7200,80,255,1
1767772939.5231962,13480315681547253999,751,0,24,20,57,5417,15,32,0,7170,7200,80,255,1
1767772941.0120697,13480315681547253999,781,0,24,20,57,5417,15,32,0,7168,7200,80,255,1
1767772942.0153701,13480315681547253999,801,0,24,20,57,5417,15,32,0,7167,7200,80,255,1
1767772943.0196779,13480315681547253999,821,0,24,20,57,5417,15,32,0,7166,7200,80,255,1
1767772944.5156217,13480315681547253999,851,0,24,20,57,5417,15,32,0,7165,7200,80,255,1
1767772945.5298321,13480315681547253999,872,0,24,20,57,5417,15,32,0,7164,7200,80,255,1
1767772947.018084,13480315681547253999,902,0,24,20,57,5417,15,32,0,7162,7200,80,255,1
1767772948.0225492,13480315681547253999,922,0,24,20,57,5417,15,32,0,7161,7200,80,255,1
1767772949.0241249,13480315681547253999,942,0,24,20,57,5417,15,32,0,7160,7200,80,255,1
1767772950.024631,13480315681547253999,962,0,24,20,57,5417,15,32,0,7159,7200,80,255,1
1767772951.5141833,13480315681547253999,993,0,24,20,57,5417,15,32,0,7158,7200,80,255,1
1767772952.5265565,13480315681547253999,1013,0,24,20,57,5417,15,32,0,7157,7200,80,255,1
1767772953.5308747,13480315681547253999,1033,0,24,20,57,5417,15,32,0,7156,7200,80,255,1
1767772955.026353,13480315681547253999,1063,0,24,20,57,5417,15,32,0,7154,7200,80,255,1
1767772956.5201375,13480315681547253999,1094,0,24,20,57,5417,15,32,0,7153,7200,80,255,1
1767772958.0292037,13480315681547253999,1124,0,24,20,57,5417,15,32,0,7151,7200,80,255,1
1767772959.5191545,13480315681547253999,1154,0,24,20,57,5417,15,32,0,7150,7200,80,255,1
1767772960.521652,13480315681547253999,1174,0,24,20,57,5417,15,32,0,7149,7200,80,255,1
1767772962.0191224,13480315681547253999,1204,0,24,20,57,5417,15,32,0,7147,7200,80,255,1
1767772963.0256813,13480315681547253999,1224,0,24,20,57,5417,15,32,0,7146,7200,80,255,1
1767772964.5199845,13480315681547253999,1254,0,24,20,57,5417,15,32,0,7145,7200,80,255,1
1767772966.0283043,13480315681547253999,1284,0,24,20,57,5417,15,32,0,7143,7200,80,255,1
1767772967.02889,13480315681547253999,1304,0,24,20,57,5417,15,32,0,7142,7200,80,255,1
1767772968.5280151,13480315681547253999,1334,0,24,20,57,5417,15,32,0,7141,7200,80,255,1
1767772970.0147016,13480315681547253999,1364,0,24,20,57,5417,15,32,0,7139,7200,80,255,1
1767772971.0245924,13480315681547253999,1385,0,24,20,57,5417,15,32,0,7138,7200,80,255,1
1767772972.0269756,13480315681547253999,1405,0,24,20,57,5417,15,32,0,7137,7200,80,255,1
1767772973.529637,13480315681547253999,1435,0,24,20,57,5417,15,32,0,7136,7200,80,255,1
1767772975.0164554,13480315681547253999,1465,0,24,20,57,5417,15,32,0,7134,7200,80,255,1
1767772982.3526568,13480315681547253999,1481,0,24,20,57,5417,15,32,0,7133,7200,80,255,1
1767772983.3574667,13480315681547253999,1501,0,24,20,57,5417,15,32,0,7132,7200,80,255,1
1767772984.3612642,13480315681547253999,1521,0,24,20,57,5417,15,32,0,7131,7200,80,255,1
1767772985.3673518,13480315681547253999,1541,0,24,20,57,5417,15,32,0,7130,7200,80,255,1
1767772986.8631437,13480315681547253999,1571,0,24,20,57,5417,15,32,0,7129,7200,80,255,1
1767772988.3648646,13480315681547253999,1601,0,24,20,57,5417,15,32,0,7127,7200,80,255,1
1767772989.8641567,13480315681547253999,1631,0,24,20,57,5417,15,32,0,7126,7200,80,255,1
1767772990.868383,13480315681547253999,1651,0,24,20,57,5417,15,32,0,7125,7200,80,255,1
1767772992.354376,13480315681547253999,1681,0,24,20,57,5417,15,32,0,7123,7200,80,255,1
1767772993.3632295,13480315681547253999,1701,0,24,20,57,5417,15,32,0,7122,7200,80,255,1
1767772994.8536282,13480315681547253999,1731,0,24,20,57,5417,15,32,0,7121,7200,80,255,1
1767772995.8612423,13480315681547253999,1751,0,24,20,57,5417,15,32,0,7120,7200,80,255,1
1767772997.3677702,13480315681547253999,1781,0,24,20,57,5417,15,32,0,7118,7200,80,255,1
1767772998.8526483,13480315681547253999,1811,0,24,20,57,5417,15,32,0,7117,7200,80,255,1
1767772999.860866,13480315681547253999,1831,0,24,20,57,5417,15,32,0,7116,7200,80,255,1
1767773000.868799,13480315681547253999,1851,0,24,20,57,5417,15,32,0,7115,7200,80,255,1
1767773002.3526793,13480315681547253999,1881,0,24,20,57,5417,15,32,0,7113,7200,80,255,1
1767773003.3612018,13480315681547253999,1901,0,24,20,57,5417,15,32,0,7112,7200,80,255,1
1767773004.3699684,13480315681547253999,1921,0,24,20,57,5417,15,32,0,7111,7200,80,255,1
1767773005.854764,13480315681547253999,1951,0,24,20,57,5417,15,32,0,7110,7200,80,255,1
1767773006.8566153,13480315681547253999,1971,0,24,20,57,5417,15,32,0,7109,7200,80,255,1
1767773007.8575969,13480315681547253999,1991,0,24,20,57,5417,15,32,0,7108,7200,80,255,1
1767773008.8596206,13480315681547253999,2011,0,24,20,57,5417,15,32,0,7107,7200,80,255,1
1767773009.860371,13480315681547253999,2031,0,24,20,57,5417,15,32,0,7106,7200,80,255,1
1767773010.860616,13480315681547253999,2051,0,24,20,57,5417,15,32,0,7105,7200,80,255,1
1767773011.8651237,13480315681547253999,2071,0,24,20,57,5417,15,32,0,7104,7200,80,255,1
1767773012.8653078,13480315681547253999,2091,0,24,20,57,5417,15,32,0,7103,7200,80,255,1
1767773013.8686435,13480315681547253999,2111,0,24,20,57,5417,15,32,0,7102,7200,80,255,1
1767773014.8702152,13480315681547253999,2131,0,24,20,57,5417,15,32,0,7101,7200,80,255,1
1767773016.3631606,13480315681547253999,2161,0,24,20,57,5417,15,32,0,7099,7200,80,255,1
1767773017.364229,13480315681547253999,2181,0,24,20,57,5417,15,32,0,7098,7200,80,255,1
1767773018.3660421,13480315681547253999,2201,0,24,20,57,5417,15,32,0,7097,7200,80,255,1
1767773019.368199,13480315681547253999,2221,0,24,20,57,5417,15,32,0,7096,7200,80,255,1
1767773020.8661838,13480315681547253999,2251,0,24,20,57,5417,15,32,0,7095,7200,80,255,1
1767773022.357439,13480315681547253999,2281,0,24,20,57,5417,15,32,0,7093,7200,80,255,1
