timestamp,session_uid,frame,car_index,last_lap_time_ms,current_lap_time_ms,sector1_time_ms,sector2_time_ms,lap_distance,total_distance,car_position,current_lap_num,pit_status,num_pit_stops,sector,current_lap_invalid,penalties,grid_position,driver_status,result_status
1767783196.7420845,6969619580540723221,0,0,0,0,0,0,195.23423767089844,195.23423767089844,11,1,0,0,0,0,0,11,4,2
1767783196.7420845,6969619580540723221,0,1,0,0,0,0,211.18368530273438,211.18368530273438,9,1,0,0,0,0,0,9,4,2
1767783196.7420845,6969619580540723221,0,2,0,0,0,0,243.15145874023438,243.15145874023438,5,1,0,0,0,0,0,5,4,2
1767783196.7420845,6969619580540723221,0,3,0,0,0,0,275.24761962890625,275.24761962890625,1,1,0,0,0,0,0,1,4,2
1767783196.7420845,6969619580540723221,0,4,0,0,0,0,203.13121032714844,203.13121032714844,10,1,0,0,0,0,0,10,4,2
1767783196.7420845,6969619580540723221,0,5,0,0,0,0,251.12229919433594,251.12229919433594,4,1,0,0,0,0,0,4,4,2
1767783196.7420845,6969619580540723221,0,6,0,0,0,0,219.1334686279297,219.1334686279297,8,1,0,0,0,0,0,8,4,2
1767783196.7420845,6969619580540723221,0,7,0,0,0,0,171.22125244140625,171.22125244140625,14,1,0,0,0,0,0,14,4,2
1767783196.7420845,6969619580540723221,0,8,0,0,0,0,163.16619873046875,163.16619873046875,15,1,0,0,0,0,0,15,4,2
1767783196.7420845,6969619580540723221,0,9,0,0,0,0,235.0818634033203,235.0818634033203,6,1,0,0,0,0,0,6,4,2
1767783196.7420845,6969619580540723221,0,10,0,0,0,0,227.15365600585938,227.15365600585938,7,1,0,0,0,0,0,7,4,2
1767783196.7420845,6969619580540723221,0,11,0,0,0,0,259.1497802734375,259.1497802734375,3,1,0,0,0,0,0,3,4,2
1767783196.7420845,6969619580540723221,0,12,0,0,0,0,187.14187622070312,187.14187622070312,12,1,0,0,0,0,0,12,4,2
1767783196.7420845,6969619580540723221,0,13,0,0,0,0,155.1597442626953,155.1597442626953,16,1,0,0,0,0,0,16,4,2
1767783196.7420845,6969619580540723221,0,14,0,0,0,0,123.23551940917969,123.23551940917969,20,1,0,0,0,0,0,20,4,2
1767783196.7420845,6969619580540723221,0,15,0,0,0,0,179.18577575683594,179.18577575683594,13,1,0,0,0,0,0,13,4,2
1767783196.7420845,6969619580540723221,0,16,0,0,0,0,131.20675659179688,131.20675659179688,19,1,0,0,0,0,0,19,4,2
1767783196.7420845,6969619580540723221,0,17,0,0,0,0,139.09957885742188,139.09957885742188,18,1,0,0,0,0,0,18,4,2
1767783196.7420845,6969619580540723221,0,18,0,0,0,0,267.2251281738281,267.2251281738281,2,1,0,0,0,0,0,2,4,2
1767783196.7420845,6969619580540723221,0,19,0,0,0,0,147.20867919921875,147.20867919921875,17,1,0,0,0,0,0,17,4,2
1767783196.7420845,6969619580540723221,0,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1767783196.7420845,6969619580540723221,0,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1767783197.7479641,6969619580540723221,20,0,0,0,0,0,195.2374725341797,195.2374725341797,11,1,0,0,0,0,0,11,4,2
1767783197.7479641,6969619580540723221,20,1,0,0,0,0,211.18673706054688,211.18673706054688,9,1,0,0,0,0,0,9,4,2
1767783197.7479641,6969619580540723221,20,2,0,0,0,0,243.15444946289062,243.15444946289062,5,1,0,0,0,0,0,5,4,2
1767783197.7479641,6969619580540723221,20,3,0,0,0,0,275.250732421875,275.250732421875,1,1,0,0,0,0,0,1,4,2
1767783197.7479641,6969619580540723221,20,4,0,0,0,0,203.13436889648438,203.13436889648438,10,1,0,0,0,0,0,10,4,2
1767783197.7479641,6969619580540723221,20,5,0,0,0,0,251.12535095214844,251.12535095214844,4,1,0,0,0,0,0,4,4,2
1767783197.7479641,6969619580540723221,20,6,0,0,0,0,219.1365966796875,219.1365966796875,8,1,0,0,0,0,0,8,4,2
1767783197.7479641,6969619580540723221,20,7,0,0,0,0,171.22438049316406,171.22438049316406,14,1,0,0,0,0,0,14,4,2
1767783197.7479641,6969619580540723221,20,8,0,0,0,0,163.16946411132812,163.16946411132812,15,1,0,0,0,0,0,15,4,2
1767783197.7479641,6969619580540723221,20,9,0,0,0,0,235.08511352539062,235.08511352539062,6,1,0,0,0,0,0,6,4,2
1767783197.7479641,6969619580540723221,20,10,0,0,0,0,227.15679931640625,227.15679931640625,7,1,0,0,0,0,0,7,4,2
1767783197.7479641,6969619580540723221,20,11,0,0,0,0,259.15301513671875,259.15301513671875,3,1,0,0,0,0,0,3,4,2
1767783197.7479641,6969619580540723221,20,12,0,0,0,0,187.14483642578125,187.14483642578125,12,1,0,0,0,0,0,12,4,2
1767783197.7479641,6969619580540723221,20,13,0,0,0,0,155.16297912597656,155.16297912597656,16,1,0,0,0,0,0,16,4,2
1767783197.7479641,6969619580540723221,20,14,0,0,0,0,123.23880004882812,123.23880004882812,20,1,0,0,0,0,0,20,4,2
1767783197.7479641,6969619580540723221,20,15,0,0,0,0,179.18893432617188,179.18893432617188,13,1,0,0,0,0,0,13,4,2
1767783197.7479641,6969619580540723221,20,16,0,0,0,0,131.21005249023438,131.21005249023438,19,1,0,0,0,0,0,19,4,2
1767783197.7479641,6969619580540723221,20,17,0,0,0,0,139.10289001464844,139.10289001464844,18,1,0,0,0,0,0,18,4,2
1767783197.7479641,6969619580540723221,20,18,0,0,0,0,267.2283630371094,267.2283630371094,2,1,0,0,0,0,0,2,4,2
1767783197.7479641,6969619580540723221,20,19,0,0,0,0,147.2088165283203,147.2088165283203,17,1,0,0,0,0,0,17,4,2
1767783197.7479641,6969619580540723221,20,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1767783197.7479641,6969619580540723221,20,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1767783198.805495,6969619580540723221,41,0,0,0,0,0,195.2374725341797,195.2374725341797,11,1,0,0,0,0,0,11,4,2
1767783198.805495,6969619580540723221,41,1,0,0,0,0,211.18673706054688,211.18673706054688,9,1,0,0,0,0,0,9,4,2
1767783198.805495,6969619580540723221,41,2,0,0,0,0,243.15444946289062,243.15444946289062,5,1,0,0,0,0,0,5,4,2
1767783198.805495,6969619580540723221,41,3,0,0,0,0,275.250732421875,275.250732421875,1,1,0,0,0,0,0,1,4,2
1767783198.805495,6969619580540723221,41,4,0,0,0,0,203.13436889648438,203.13436889648438,10,1,0,0,0,0,0,10,4,2
1767783198.805495,6969619580540723221,41,5,0,0,0,0,251.12535095214844,251.12535095214844,4,1,0,0,0,0,0,4,4,2
1767783198.805495,6969619580540723221,41,6,0,0,0,0,219.1365966796875,219.1365966796875,8,1,0,0,0,0,0,8,4,2
1767783198.805495,6969619580540723221,41,7,0,0,0,0,171.22438049316406,171.22438049316406,14,1,0,0,0,0,0,14,4,2
1767783198.805495,6969619580540723221,41,8,0,0,0,0,163.16946411132812,163.16946411132812,15,1,0,0,0,0,0,15,4,2
1767783198.805495,6969619580540723221,41,9,0,0,0,0,235.08511352539062,235.08511352539062,6,1,0,0,0,0,0,6,4,2
