timestamp,session_uid,frame,car_index,traction_control,anti_lock_brakes,fuel_mix,front_brake_bias,pit_limiter_status,fuel_in_tank,fuel_capacity,fuel_remaining_laps,max_rpm,idle_rpm,max_gears,drs_allowed,drs_activation_distance,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,vehicle_fia_flags,engine_power_ice,engine_power_mguk,ers_store_energy,ers_deploy_mode,ers_harvested_mguk,ers_harvested_mguh,ers_deployed_this_lap,network_paused
1767765838.3597755,16137296052353762183,20,3,1,1,1,58,0,109.99990844726562,110.0,5.160057067871094,13099,4000,9,0,0,18,18,0,0,94593.75,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,4,1,1,1,58,0,109.99990844726562,110.0,5.143348693847656,13099,4000,9,0,0,17,17,0,0,94398.234375,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,5,1,1,1,58,0,109.99990844726562,110.0,5.149452209472656,13099,4000,9,0,0,16,16,0,0,94212.8515625,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,6,1,1,1,58,0,109.99990844726562,110.0,5.146392822265625,13099,4000,9,0,0,18,18,0,0,94044.5078125,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,7,1,1,1,58,0,109.99992370605469,110.0,5.153987884521484,13099,4000,9,0,0,18,18,0,0,93898.71875,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,8,1,1,1,58,0,109.99990844726562,110.0,5.1373138427734375,13099,4000,9,0,0,16,16,0,0,93780.8984375,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,9,1,1,1,58,0,109.99992370605469,110.0,5.155509948730469,13099,4000,9,0,0,18,18,0,0,93694.71875,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,10,1,1,1,58,0,109.99992370605469,110.0,5.132774353027344,13099,4000,9,0,0,17,17,0,0,93643.265625,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,11,1,1,1,58,0,109.99992370605469,110.0,5.140331268310547,13099,4000,9,0,0,16,16,0,0,93628.3125,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,12,1,1,1,58,0,109.99990844726562,110.0,5.157001495361328,13099,4000,9,0,0,16,16,0,0,93650.546875,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,13,1,1,1,58,0,109.99990844726562,110.0,5.1448822021484375,13099,4000,9,0,0,17,17,0,0,93709.109375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,14,1,1,1,58,0,109.99990844726562,110.0,5.150943756103516,13099,4000,9,0,0,16,16,0,0,93801.765625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,15,1,1,1,58,0,109.99992370605469,110.0,5.1479339599609375,13099,4000,9,0,0,18,18,0,0,95749.84375,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,16,1,1,1,58,0,109.99990844726562,110.0,5.131237030029297,13099,4000,9,0,0,17,17,0,0,95698.734375,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,17,1,1,1,58,0,109.99990844726562,110.0,5.152469635009766,13099,4000,9,0,0,18,18,0,0,95611.765625,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,18,1,1,1,58,0,109.99990844726562,110.0,5.135784149169922,13099,4000,9,0,0,16,16,0,0,95492.7890625,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,19,0,0,1,58,0,109.99285125732422,110.0,5.1302032470703125,13099,4000,9,0,0,18,18,0,0,500155.9375,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,20,0,0,0,0,0,0.0,0.0,-56.4803352355957,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765838.3597755,16137296052353762183,20,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,0,1,1,1,58,0,109.99990844726562,110.0,5.138824462890625,13099,4000,9,0,0,18,18,0,0,95808.703125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,1,1,1,1,58,0,109.99990844726562,110.0,5.158527374267578,13099,4000,9,0,0,17,17,0,0,95819.2578125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,2,1,1,1,58,0,109.99990844726562,110.0,5.141849517822266,13099,4000,9,0,0,17,17,0,0,95793.15625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,3,1,1,1,58,0,109.99990844726562,110.0,5.160057067871094,13099,4000,9,0,0,18,18,0,0,95729.390625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,4,1,1,1,58,0,109.99990844726562,110.0,5.143348693847656,13099,4000,9,0,0,17,17,0,0,95630.578125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,5,1,1,1,58,0,109.99990844726562,110.0,5.149452209472656,13099,4000,9,0,0,16,16,0,0,95501.5234375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,6,1,1,1,58,0,109.99990844726562,110.0,5.146392822265625,13099,4000,9,0,0,18,18,0,0,95346.0625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,7,1,1,1,58,0,109.99992370605469,110.0,5.153987884521484,13099,4000,9,0,0,18,18,0,0,95168.328125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,8,1,1,1,58,0,109.99990844726562,110.0,5.1373138427734375,13099,4000,9,0,0,16,16,0,0,93910.703125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,9,1,1,1,58,0,109.99992370605469,110.0,5.155509948730469,13099,4000,9,0,0,18,18,0,0,94059.734375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,10,1,1,1,58,0,109.99992370605469,110.0,5.132774353027344,13099,4000,9,0,0,17,17,0,0,94230.125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,11,1,1,1,58,0,109.99992370605469,110.0,5.140331268310547,13099,4000,9,0,0,16,16,0,0,94416.4375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,12,1,1,1,58,0,109.99990844726562,110.0,5.157001495361328,13099,4000,9,0,0,16,16,0,0,94611.234375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,13,1,1,1,58,0,109.99990844726562,110.0,5.1448822021484375,13099,4000,9,0,0,17,17,0,0,94829.2890625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,14,1,1,1,58,0,109.99990844726562,110.0,5.150943756103516,13099,4000,9,0,0,16,16,0,0,95064.484375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,15,1,1,1,58,0,109.99992370605469,110.0,5.1479339599609375,13099,4000,9,0,0,18,18,0,0,95248.0625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,16,1,1,1,58,0,109.99990844726562,110.0,5.131237030029297,13099,4000,9,0,0,17,17,0,0,95415.0546875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,17,1,1,1,58,0,109.99990844726562,110.0,5.152469635009766,13099,4000,9,0,0,18,18,0,0,95559.625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,18,1,1,1,58,0,109.99990844726562,110.0,5.135784149169922,13099,4000,9,0,0,16,16,0,0,95676.3984375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,19,0,0,1,58,0,109.98763275146484,110.0,5.127204895019531,13099,4000,9,0,0,18,18,0,0,491386.53125,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,20,0,0,0,0,0,0.0,0.0,-56.4803352355957,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765839.360827,16137296052353762183,40,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,0,1,1,1,58,0,109.99849700927734,110.0,5.1380157470703125,13099,4000,9,0,0,18,18,0,0,288787.9375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,1,1,1,1,58,0,109.99771881103516,110.0,5.1572723388671875,13099,4000,9,0,0,17,17,0,0,400039.96875,0.0,4000000.0,3,0.0,0.0,0.0,0
