timestamp,session_uid,frame,car_index,ai_controlled,driver_id,network_id,team_id,my_team,race_number,nationality,name,your_telemetry,show_online_names,tech_level,platform
1767759395.0207746,9124707774134530792,802,6,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1767759395.0207746,9124707774134530792,802,7,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1767759395.0207746,9124707774134530792,802,8,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1767759395.0207746,9124707774134530792,802,9,1,17,255,7,0,31,28,奥康,1,0,0,255
1767759395.0207746,9124707774134530792,802,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1767759395.0207746,9124707774134530792,802,11,1,165,255,0,0,12,41,安东内利,1,0,0,255
1767759395.0207746,9124707774134530792,802,12,1,149,255,6,0,6,28,哈加,1,0,0,255
1767759395.0207746,9124707774134530792,802,13,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1767759395.0207746,9124707774134530792,802,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1767759395.0207746,9124707774134530792,802,15,1,59,255,5,0,10,28,加斯利,1,0,0,255
1767759395.0207746,9124707774134530792,802,16,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1767759395.0207746,9124707774134530792,802,17,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1767759395.0207746,9124707774134530792,802,18,1,113,255,6,0,30,54,劳森,1,0,0,255
1767759395.0207746,9124707774134530792,802,19,0,162,255,5,0,43,2,科拉平托,1,1,0,1
1767759395.0207746,9124707774134530792,802,20,0,255,255,255,0,0,255,,0,0,0,0
1767759395.0207746,9124707774134530792,802,21,0,255,255,255,0,0,255,,0,0,0,0
1767759400.031428,9124707774134530792,903,0,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1767759400.031428,9124707774134530792,903,1,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1767759400.031428,9124707774134530792,903,2,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1767759400.031428,9124707774134530792,903,3,1,94,255,2,0,22,43,角田,1,0,0,255
1767759400.031428,9124707774134530792,903,4,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1767759400.031428,9124707774134530792,903,5,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1767759400.031428,9124707774134530792,903,6,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1767759400.031428,9124707774134530792,903,7,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1767759400.031428,9124707774134530792,903,8,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1767759400.031428,9124707774134530792,903,9,1,17,255,7,0,31,28,奥康,1,0,0,255
1767759400.031428,9124707774134530792,903,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1767759400.031428,9124707774134530792,903,11,1,165,255,0,0,12,41,安东内利,1,0,0,255
1767759400.031428,9124707774134530792,903,12,1,149,255,6,0,6,28,哈加,1,0,0,255
1767759400.031428,9124707774134530792,903,13,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1767759400.031428,9124707774134530792,903,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1767759400.031428,9124707774134530792,903,15,1,59,255,5,0,10,28,加斯利,1,0,0,255
1767759400.031428,9124707774134530792,903,16,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1767759400.031428,9124707774134530792,903,17,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1767759400.031428,9124707774134530792,903,18,1,113,255,6,0,30,54,劳森,1,0,0,255
1767759400.031428,9124707774134530792,903,19,0,162,255,5,0,43,2,科拉平托,1,1,0,1
1767759400.031428,9124707774134530792,903,20,0,255,255,255,0,0,255,,0,0,0,0
1767759400.031428,9124707774134530792,903,21,0,255,255,255,0,0,255,,0,0,0,0
1767759405.0264902,9124707774134530792,1005,0,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1767759405.0264902,9124707774134530792,1005,1,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1767759405.0264902,9124707774134530792,1005,2,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1767759405.0264902,9124707774134530792,1005,3,1,94,255,2,0,22,43,角田,1,0,0,255
1767759405.0264902,9124707774134530792,1005,4,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1767759405.0264902,9124707774134530792,1005,5,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1767759405.0264902,9124707774134530792,1005,6,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1767759405.0264902,9124707774134530792,1005,7,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1767759405.0264902,9124707774134530792,1005,8,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1767759405.0264902,9124707774134530792,1005,9,1,17,255,7,0,31,28,奥康,1,0,0,255
1767759405.0264902,9124707774134530792,1005,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1767759405.0264902,9124707774134530792,1005,11,1,165,255,0,0,12,41,安东内利,1,0,0,255
1767759405.0264902,9124707774134530792,1005,12,1,149,255,6,0,6,28,哈加,1,0,0,255
1767759405.0264902,9124707774134530792,1005,13,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1767759405.0264902,9124707774134530792,1005,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1767759405.0264902,9124707774134530792,1005,15,1,59,255,5,0,10,28,加斯利,1,0,0,255
1767759405.0264902,9124707774134530792,1005,16,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1767759405.0264902,9124707774134530792,1005,17,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1767759405.0264902,9124707774134530792,1005,18,1,113,255,6,0,30,54,劳森,1,0,0,255
1767759405.0264902,9124707774134530792,1005,19,0,162,255,5,0,43,2,科拉平托,1,1,0,1
1767759405.0264902,9124707774134530792,1005,20,0,255,255,255,0,0,255,,0,0,0,0
1767759405.0264902,9124707774134530792,1005,21,0,255,255,255,0,0,255,,0,0,0,0
1767759410.0279908,9124707774134530792,1106,0,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1767759410.0279908,9124707774134530792,1106,1,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1767759410.0279908,9124707774134530792,1106,2,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1767759410.0279908,9124707774134530792,1106,3,1,94,255,2,0,22,43,角田,1,0,0,255
1767759410.0279908,9124707774134530792,1106,4,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1767759410.0279908,9124707774134530792,1106,5,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1767759410.0279908,9124707774134530792,1106,6,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1767759410.0279908,9124707774134530792,1106,7,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1767759410.0279908,9124707774134530792,1106,8,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1767759410.0279908,9124707774134530792,1106,9,1,17,255,7,0,31,28,奥康,1,0,0,255
1767759410.0279908,9124707774134530792,1106,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1767759410.0279908,9124707774134530792,1106,11,1,165,255,0,0,12,41,安东内利,1,0,0,255
1767759410.0279908,9124707774134530792,1106,12,1,149,255,6,0,6,28,哈加,1,0,0,255
1767759410.0279908,9124707774134530792,1106,13,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1767759410.0279908,9124707774134530792,1106,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1767759410.0279908,9124707774134530792,1106,15,1,59,255,5,0,10,28,加斯利,1,0,0,255
1767759410.0279908,9124707774134530792,1106,16,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1767759410.0279908,9124707774134530792,1106,17,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1767759410.0279908,9124707774134530792,1106,18,1,113,255,6,0,30,54,劳森,1,0,0,255
1767759410.0279908,9124707774134530792,1106,19,0,162,255,5,0,43,2,科拉平托,1,1,0,1
1767759410.0279908,9124707774134530792,1106,20,0,255,255,255,0,0,255,,0,0,0,0
1767759410.0279908,9124707774134530792,1106,21,0,255,255,255,0,0,255,,0,0,0,0
1767759419.1847608,9124707774134530792,1172,0,1,19,255,4,0,18,13,斯特罗尔,1,0,0,255
1767759419.1847608,9124707774134530792,1172,1,1,0,255,3,0,55,77,赛恩斯,1,0,0,255
1767759419.1847608,9124707774134530792,1172,2,1,3,255,4,0,14,77,阿隆索,1,0,0,255
1767759419.1847608,9124707774134530792,1172,3,1,94,255,2,0,22,43,角田,1,0,0,255
1767759419.1847608,9124707774134530792,1172,4,1,9,255,2,0,33,22,维斯塔潘,1,0,0,255
1767759419.1847608,9124707774134530792,1172,5,1,161,255,9,0,5,9,博托莱托,1,0,0,255
1767759419.1847608,9124707774134530792,1172,6,1,147,255,7,0,87,10,比尔曼,1,0,0,255
1767759419.1847608,9124707774134530792,1172,7,1,10,255,9,0,27,29,霍肯伯格,1,0,0,255
1767759419.1847608,9124707774134530792,1172,8,1,7,255,1,0,44,10,汉密尔顿,1,0,0,255
1767759419.1847608,9124707774134530792,1172,9,1,17,255,7,0,31,28,奥康,1,0,0,255
1767759419.1847608,9124707774134530792,1172,10,1,54,255,8,0,4,10,诺里斯,1,0,0,255
1767759419.1847608,9124707774134530792,1172,11,1,165,255,0,0,12,41,安东内利,1,0,0,255
1767759419.1847608,9124707774134530792,1172,12,1,149,255,6,0,6,28,哈加,1,0,0,255
1767759419.1847608,9124707774134530792,1172,13,1,112,255,8,0,81,3,皮亚斯特里,1,0,0,255
1767759419.1847608,9124707774134530792,1172,14,1,62,255,3,0,23,80,阿尔本,1,0,0,255
1767759419.1847608,9124707774134530792,1172,15,1,59,255,5,0,10,28,加斯利,1,0,0,255
1767759419.1847608,9124707774134530792,1172,16,1,50,255,0,0,63,10,拉塞尔,1,0,0,255
1767759419.1847608,9124707774134530792,1172,17,1,58,255,1,0,16,53,勒克莱尔,1,0,0,255
1767759419.1847608,9124707774134530792,1172,18,1,113,255,6,0,30,54,劳森,1,0,0,255
1767759419.1847608,9124707774134530792,1172,19,0,162,255,5,0,43,2,科拉平托,1,1,0,1
