timestamp,session_uid,frame,suspension_pos_rl,suspension_pos_rr,suspension_pos_fl,suspension_pos_fr,suspension_vel_rl,suspension_vel_rr,suspension_vel_fl,suspension_vel_fr,suspension_acc_rl,suspension_acc_rr,suspension_acc_fl,suspension_acc_fr,wheel_speed_rl,wheel_speed_rr,wheel_speed_fl,wheel_speed_fr,wheel_slip_ratio_rl,wheel_slip_ratio_rr,wheel_slip_ratio_fl,wheel_slip_ratio_fr,wheel_slip_angle_rl,wheel_slip_angle_rr,wheel_slip_angle_fl,wheel_slip_angle_fr,wheel_lat_force_rl,wheel_lat_force_rr,wheel_lat_force_fl,wheel_lat_force_fr,wheel_long_force_rl,wheel_long_force_rr,wheel_long_force_fl,wheel_long_force_fr,height_of_cog,local_velocity_x,local_velocity_y,local_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,front_wheels_angle,wheel_vert_force_rl,wheel_vert_force_rr,wheel_vert_force_fl,wheel_vert_force_fr
1763360921.5332882,3139107394136596315,0,32.365901947021484,32.4411506652832,53.848182678222656,53.81892776489258,-0.1777549535036087,-0.602843701839447,0.06750188022851944,0.2684497833251953,-8.258722305297852,-28.008888244628906,3.136223554611206,12.472518920898438,0.0,0.0,0.0,0.0,-0.0006986153894104064,-0.0006580555345863104,-0.0007001567864790559,-0.0006561328773386776,0.00045959773706272244,0.0004562497488223016,0.00012209567648824304,0.00012274149048607796,-171.4932403564453,143.2607879638672,-170.42214965820312,134.53775024414062,-102.23822021484375,-122.802978515625,82.8274917602539,64.76624298095703,0.30048370361328125,0.0007298149866983294,-0.0009133818093687296,5.0345603085588664e-05,-0.0015787527663633227,0.0011407090350985527,-0.005508724600076675,-0.07335086911916733,0.052998799830675125,-0.25594237446784973,-0.0,2331.223388671875,2347.771240234375,2195.871337890625,2164.8359375
1763360922.574096,3139107394136596315,21,29.39023780822754,29.49708366394043,53.8458366394043,53.82353210449219,-0.2716854214668274,-0.2698972821235657,0.04827975854277611,0.016316771507263184,-1.2405215501785278,2.9839556217193604,0.9119507670402527,1.11311674118042,0.0,0.0,0.0,0.0,-0.0006484186742454767,-0.0006678876816295087,-0.0006492705433629453,-0.0006673081079497933,0.000366687512723729,0.00036273524165153503,0.00029474071925505996,0.00029585856827907264,-145.84188842773438,134.42410278320312,-160.91058349609375,111.00606536865234,-80.00341796875,-100.83605194091797,103.5037841796875,81.32548522949219,0.30316925048828125,0.001422110479325056,-0.0008648938965052366,0.0006113973213359714,-0.0004487408441491425,0.0009135768632404506,-0.003692398313432932,-0.0007283384329639375,-0.0016913247527554631,-0.001769852708093822,-0.0,2365.847412109375,2384.1611328125,2182.731689453125,2163.67626953125
1763360923.6254907,3139107394136596315,42,29.30841827392578,29.435409545898438,53.84135437011719,53.83177947998047,0.013411044143140316,-0.004135072231292725,0.03084540367126465,-0.02726912312209606,1.629441738128662,-0.442564457654953,2.3871657848358154,-3.8221471309661865,0.0,0.0,0.0,0.0,-0.0006532710394822061,-0.0006344221183098853,-0.0006542753544636071,-0.0006324161658994853,0.0003663147217594087,0.0003624322125688195,0.000210507248993963,0.00021160922187846154,-141.52943420410156,136.62953186035156,-157.1865234375,115.5311508178711,-78.80635070800781,-98.90264892578125,104.6982192993164,85.3168716430664,0.3032188415527344,0.0010515357134863734,-0.0007113410974852741,0.0004394186253193766,-0.00028405082412064075,0.0007530937436968088,-0.003976626321673393,0.0011104186996817589,1.6362171663786285e-05,-0.00040423122118227184,-0.0,2351.487548828125,2374.7138671875,2180.306640625,2168.93017578125
1763360924.6727226,3139107394136596315,63,29.308032989501953,29.43288230895996,53.841304779052734,53.83217239379883,-0.006370245944708586,0.017546115443110466,-0.002235173946246505,0.004023313522338867,-0.3352760672569275,1.8708404302597046,-0.06705521792173386,0.5632638931274414,0.0,0.0,0.0,0.0,-0.0006531589315272868,-0.0006336582009680569,-0.0006541642942465842,-0.0006316282670013607,0.0003653239400591701,0.0003614471643231809,0.00020936140208505094,0.00021046159963589162,-141.43118286132812,136.6405029296875,-157.093505859375,115.65695190429688,-78.79209899902344,-98.78888702392578,104.70589447021484,85.4295883178711,0.3032188415527344,0.0010471397545188665,-0.0007015222799964249,0.0004407817614264786,-0.00030466984026134014,0.0007524106185883284,-0.0039723594672977924,-0.0007700925343669951,0.00018673132581170648,0.0002639740414451808,-0.0,2351.099609375,2374.35888671875,2179.94921875,2169.3857421875
1763360925.7169242,3139107394136596315,84,29.306245803833008,29.43388557434082,53.8410758972168,53.831844329833984,0.0013411043910309672,0.004023313522338867,0.007599591743201017,0.0,0.21457667648792267,-0.06034967303276062,0.9387730956077576,-0.24139879643917084,0.0,0.0,0.0,0.0,-0.0006528689409606159,-0.0006337182130664587,-0.0006538616144098341,-0.0006316915387287736,0.0003658478381112218,0.0003619692288339138,0.0002105056628352031,0.00021160641335882246,-141.46023559570312,136.6417236328125,-157.14576721191406,115.5501480102539,-78.7587890625,-98.8241195678711,104.70645141601562,85.40083312988281,0.3032188415527344,0.0010413224808871746,-0.0007020309567451477,0.0004360259626992047,-0.00027910308563150465,0.000749665719922632,-0.003978620748966932,0.0002078362595057115,-0.00017467884754296392,6.705521809635684e-05,-0.0,2350.790771484375,2374.55078125,2179.9541015625,2169.22314453125
1763360926.7226894,3139107394136596315,104,29.304325103759766,29.432649612426758,53.839778900146484,53.831787109375,-0.0016763805178925395,-0.001564621808938682,-0.00447034789249301,-0.0020116567611694336,-0.1341104358434677,0.3956257998943329,-0.5766748785972595,0.026822075247764587,0.0,0.0,0.0,0.0,-0.0006510827806778252,-0.0006335051148198545,-0.0006520277238450944,-0.0006315102218650281,0.000364805047865957,0.00036092824302613735,0.00021049722272437066,0.0002115973475156352,-141.30340576171875,136.68807983398438,-157.07595825195312,115.49884033203125,-78.57877349853516,-98.77059173583984,104.82719421386719,85.3769760131836,0.3032188415527344,0.0010254289954900742,-0.000699465861544013,0.0004242524446453899,-0.00023486284771934152,0.0007438672473654151,-0.003993986174464226,0.0007037707255221903,-0.0010332964593544602,-0.000506434531416744,-0.0,2350.367431640625,2374.29296875,2179.210205078125,2169.017578125
1763360927.7678142,3139107394136596315,125,29.302831649780273,29.431854248046875,53.838470458984375,53.83234405517578,-0.00022351740335579962,0.0016763805178925395,-0.0020116567611694336,0.010952352546155453,0.5431472659111023,-0.6370245814323425,0.1341104507446289,-0.026822088286280632,0.0,0.0,0.0,0.0,-0.0006489987135864794,-0.000632700277492404,-0.0006499240989796817,-0.0006307502626441419,0.000363005354302004,0.00035914103500545025,0.00021405801817309111,0.00021515577100217342,-141.09251403808594,136.810546875,-156.9105224609375,115.24810028076172,-78.3721694946289,-98.66024017333984,104.1266098022461,85.45364379882812,0.3032188415527344,0.0010408663656562567,-0.0007026138482615352,0.00042813399340957403,-0.00022106706455815583,0.0007624413119629025,-0.003991604782640934,-0.0003478620492387563,-0.00020612495427485555,0.0001333840045845136,-0.0,2350.10791015625,2374.17919921875,2178.296875,2169.277099609375
1763360928.7729514,3139107394136596315,145,29.300859451293945,29.431659698486328,53.83793640136719,53.832061767578125,-0.012628733180463314,0.013187526725232601,0.010505317710340023,-0.006482004653662443,0.10058283060789108,1.1131166219711304,-0.1475214809179306,-0.1475214660167694,0.0,0.0,0.0,0.0,-0.0006480616284534335,-0.0006313903722912073,-0.0006489930674433708,-0.0006294386694207788,0.0003619971394073218,0.00035814059083350003,0.00021143435151316226,0.00021252990700304508,-140.9359130859375,136.93453979492188,-156.72036743164062,115.40267181396484,-78.26009368896484,-98.54971313476562,104.22366333007812,85.5563735961914,0.3032188415527344,0.001029713312163949,-0.000702417513821274,0.0004164880374446511,-0.0001830360561143607,0.0007625537691637874,-0.004006643779575825,-0.00019491415878292173,0.0002557388215791434,8.862464892445132e-05,-0.0,2349.56884765625,2374.36669921875,2177.8408203125,2169.08837890625
1763360929.8239582,3139107394136596315,166,32.533287048339844,35.619659423828125,53.25918197631836,53.32920455932617,-6.737548351287842,7.475839614868164,-1.1262484788894653,0.10999323427677155,-369.8341369628906,331.3253479003906,-230.39413452148438,232.1786346435547,29.559499740600586,28.953655242919922,7.443153381347656,7.852205276489258,2.8627166748046875,2.6306965351104736,-0.0018491982482373714,-0.0017882344545796514,-0.03548485040664673,-0.04019370302557945,-0.002203274518251419,-0.01698543317615986,22.801607131958008,314.452392578125,132.65084838867188,1749.3275146484375,3793.49462890625,4568.50048828125,-204.5223846435547,209.59967041015625,0.3008460998535156,0.1852264106273651,0.03592914342880249,7.6333770751953125,0.02415543794631958,0.30007436871528625,-0.013735109008848667,0.492396742105484,2.2641780376434326,-0.22380749881267548,-0.10130764544010162,2461.49609375,3099.830810546875,1690.6082763671875,1894.486572265625
1763360930.8288937,3139107394136596315,186,29.41706085205078,28.987239837646484,53.798519134521484,53.946815490722656,-0.32063570618629456,0.33929941058158875,-0.33058223128318787,-0.37729737162590027,-0.5900859236717224,118.4061050415039,21.538135528564453,1.5690921545028687,11.66797924041748,11.667656898498535,11.713716506958008,11.71401596069336,-0.0038687943015247583,-0.003916054964065552,6.275765190366656e-05,6.225476681720465e-05,0.0027890659403055906,-0.0026565995067358017,-0.0006528703961521387,0.0009227421251125634,-503.0494689941406,478.3922424316406,-71.3792495727539,47.39005661010742,-484.4073181152344,-480.9242858886719,8.46281623840332,8.599074363708496,0.3040809631347656,0.0007438464090228081,0.07456016540527344,11.713521003723145,-0.0005890210741199553,0.00040261849062517285,0.006850861944258213,-0.07115786522626877,-0.002105572260916233,0.0013931280700489879,-0.0,2509.35693359375,2432.50146484375,2145.21728515625,2224.201904296875
1763360931.8744643,3139107394136596315,207,30.875852584838867,28.659467697143555,53.47801971435547,54.39330291748047,0.5658342838287354,27.252695083618164,8.978917121887207,0.11980532854795456,118.34574890136719,-126.3789291381836,243.90663146972656,-452.0728759765625,10.78199291229248,10.783705711364746,10.781295776367188,10.785683631896973,-6.731149915140122e-05,-8.340192289324477e-05,-1.359552607027581e-05,-9.116900037042797e-05,0.0028685112483799458,-0.002649105852469802,-0.00028381834272295237,0.0012864972231909633,-556.23876953125,482.4195861816406,-103.34406280517578,24.75067138671875,-9.050375938415527,-10.297999382019043,-1.77830970287323,-13.492525100708008,0.2999839782714844,0.0006929906085133553,0.08282166719436646,10.778768539428711,-0.029639270156621933,0.0016589254373684525,-0.009662354364991188,-0.7981356382369995,0.024866633117198944,0.36484745144844055,-0.0,2821.94921875,2454.23095703125,2043.462890625,2507.298095703125
1763360932.9291847,3139107394136596315,228,29.797840118408203,29.321983337402344,53.810787200927734,53.92838668823242,-4.533491611480713,1.4183297157287598,0.2997368276119232,2.855881929397583,-735.233642578125,179.2453155517578,-51.900733947753906,125.37984466552734,10.520456314086914,10.52063274383545,10.522128105163574,10.520719528198242,-7.920168718555942e-05,-6.398143159458414e-05,3.48712237610016e-05,-4.460552372620441e-05,0.0029978668317198753,-0.002534739440307021,-0.00044873953447677195,0.0011147487675771117,-534.8612060546875,459.56951904296875,-90.89888000488281,27.17576026916504,-9.964934349060059,-7.8552045822143555,-4.7029008865356445,-6.138582706451416,0.3042259216308594,0.002669021487236023,0.06850981712341309,10.517593383789062,0.0014690231764689088,0.0005494155921041965,0.005624470300972462,-0.08746743947267532,0.017180049791932106,0.21249167621135712,-0.0,2505.609375,2423.076904296875,2165.00146484375,2234.7060546875
1763360933.9698668,3139107394136596315,249,29.154359817504883,28.8784236907959,54.80453109741211,54.84080123901367,-6.404555797576904,-4.9207353591918945,1.4092772006988525,2.8941032886505127,143.6792755126953,211.53916931152344,-36.786502838134766,152.30921936035156,0.0,0.0,-3.139022908271727e-08,0.0,-0.9045979380607605,-0.9048967957496643,-0.90459805727005,-0.9048997163772583,0.005643058102577925,0.0007937647751532495,0.003989128861576319,0.0056707002222537994,-20.16598892211914,-2.7812187671661377,-19.87318229675293,-27.811765670776367,-3217.01025390625,-3153.3974609375,-4471.68701171875,-4492.697265625,0.3042144775390625,0.027747664600610733,0.049729123711586,6.065878868103027,0.0011144123272970319,0.003012490924447775,-0.000526237883605063,0.030281586572527885,-0.011919107288122177,0.07422474026679993,-0.0,1746.295654296875,1708.776123046875,2778.09814453125,2795.14453125
1763360934.971357,3139107394136596315,269,26.756898880004883,31.985748291015625,54.619964599609375,53.044830322265625,0.7621943354606628,-0.8556246161460876,-6.402656078338623,2.4092941284179688,122.38248443603516,-87.25225067138672,-125.8089828491211,61.2080078125,0.0,0.0,0.0,0.0,0.0012481488520279527,0.00111655134242028,0.000732609536498785,0.000544430804438889,0.0013408365193754435,0.0013516317121684551,0.0018691102741286159,0.0018738243961706758,-601.88525390625,412.2778625488281,451.5544128417969,-267.5742492675781,-236.6393585205078,-407.0950927734375,642.1976318359375,-336.4429626464844,0.3054466247558594,0.0036554725375026464,-0.0019264977890998125,-0.0027780449017882347,-0.002499771537259221,-0.0008569728233851492,0.0022663651034235954,-0.05924538895487785,-0.05079885944724083,0.10490856319665909,-0.2809261381626129,1926.50830078125,2859.229248046875,2453.759521484375,1697.839599609375
1763360935.9792845,3139107394136596315,289,29.50881004333496,29.245403289794922,53.76262664794922,53.81898880004883,2.0863115787506104,-2.360790729522705,1.070648431777954,-0.7476657032966614,-0.6236171126365662,-36.612144470214844,-6.987146854400635,65.28496551513672,0.0,0.0,0.0,0.0,0.0006455808179453015,0.0007930923602543771,0.0006415595416910946,0.0007965731783770025,0.0002661829348653555,0.0002705564256757498,2.4681752620381303e-05,2.3453631001757458e-05,-611.0327758789062,502.8081970214844,174.86753845214844,-256.76708984375,-309.1865539550781,-324.010498046875,194.35252380371094,-10.156118392944336,0.30457305908203125,0.001300507108680904,-0.001313605927862227,0.00024028558982536197,-0.0004255757376085967,0.0014869620790705085,5.343019438441843e-05,0.18674713373184204,-0.010812954977154732,-0.13014031946659088,5.62507520953659e-05,2438.796630859375,2363.530029296875,2098.46875,2104.075927734375
1763360937.0262923,3139107394136596315,310,29.205705642700195,29.57843780517578,53.63105010986328,53.93964767456055,3.3034753799438477,-3.5492329597473145,0.275149941444397,0.3732740581035614,-97.49158477783203,78.79656982421875,30.469892501831055,10.353324890136719,0.0,0.0,0.0,0.0,0.0007598681841045618,0.0006860115099698305,0.0007575731724500656,0.0006811837083660066,1.6070700439740904e-05,2.0277393559808843e-05,0.00035447129630483687,0.00035408721305429935,-627.8059692382812,508.39508056640625,136.1746063232422,-240.19854736328125,-283.6094055175781,-316.9436950683594,24.648412704467773,176.1492156982422,0.3045539855957031,0.00171476521063596,-0.0009387820609845221,2.6230169169139117e-05,0.0042578065767884254,0.0002840847009792924,-0.002457892056554556,-0.0847015306353569,0.04538276791572571,0.05743774399161339,-0.005593175068497658,2398.33642578125,2422.8447265625,2012.0531005859375,2195.828369140625
1763360938.0327752,3139107394136596315,330,27.373619079589844,31.2817440032959,54.66135787963867,53.16205596923828,-4.102550506591797,3.666914701461792,1.1014938354492188,-1.172125220298767,3.681335210800171,-4.9352641105651855,-4.613391876220703,-0.6973742842674255,0.0,0.0,0.0,0.0,0.0005457034567371011,0.000743896933272481,0.0003973235434386879,0.0005923360004089773,0.0011831814190372825,0.0011798794148489833,0.0007446625968441367,0.0007889160187914968,-623.9906005859375,404.4611511230469,273.7497253417969,-90.2735824584961,-212.99781799316406,-332.5913391113281,721.321044921875,-418.4740295410156,0.305023193359375,0.0026339488103985786,0.0006938204751349986,-0.002242440590634942,-0.0010225374717265368,1.1060476936108898e-05,-0.0009011682122945786,-0.003599782707169652,0.00013954918540548533,0.003966354764997959,-0.23167993128299713,2021.16845703125,2756.180419921875,2593.177490234375,1772.9072265625
1763360939.072858,3139107394136596315,351,29.524791717529297,29.235273361206055,53.80320358276367,53.82417297363281,-2.6168298721313477,-0.22273509204387665,-0.3448873460292816,0.8274614214897156,-53.58381652832031,-19.07050323486328,-6.021557331085205,-7.791816711425781,0.0,0.0,0.0,0.0,0.00065657525556162,9.317518561147153e-05,0.0006660414510406554,7.58315873099491e-05,-0.0005256670992821455,-0.0005230791284702718,0.0009439942659810185,0.0009432992665097117,-503.393310546875,546.723388671875,-38.8338508605957,-196.00657653808594,-199.97288513183594,-299.24755859375,-444.13629150390625,563.52001953125,0.3045196533203125,0.002612159587442875,-0.0011274167336523533,0.0002069150796160102,0.00015765734133310616,0.00022004405036568642,-0.0025535926688462496,-0.1677769273519516,0.038465745747089386,0.0846715047955513,-1.4895047570462339e-05,2425.013671875,2363.63037109375,2123.437255859375,2146.7568359375
1763360940.0754287,3139107394136596315,371,29.248645782470703,29.01468849182129,53.77314376831055,53.860450744628906,1.4848260879516602,-0.7513537406921387,0.6553530097007751,-0.5234777927398682,48.353515625,44.504547119140625,-25.09206771850586,-10.943413734436035,0.0,0.0,0.0,0.0,0.0004923375090584159,0.00023195979883894324,0.0004990578745491803,0.00022537162294611335,-0.00027809443417936563,-0.00027580666937865317,0.0003190611896570772,0.0003184127854183316,-472.4701232910156,588.4009399414062,-61.924991607666016,-225.25027465820312,-186.32762145996094,-316.8861083984375,-456.2895812988281,571.4290161132812,0.3047027587890625,-0.00026243465254083276,0.0006174686714075506,0.00030120977316983044,0.00493682362139225,0.0004769585793837905,-0.004628374241292477,0.3226238787174225,-0.04775897040963173,-0.19098450243473053,-0.0,2386.023193359375,2338.231201171875,2116.410400390625,2151.4150390625
1763360941.1194468,3139107394136596315,392,29.16602325439453,28.898399353027344,53.80488967895508,53.884525299072266,-0.18697230517864227,-0.12394040822982788,0.053197141736745834,0.09521841257810593,-1.153349757194519,-7.986277103424072,5.619226932525635,1.1801718473434448,0.0,0.0,0.0,0.0,0.0004304650938138366,0.0003052489773835987,0.0004335950070526451,0.00030190913821570575,-0.0001102361929952167,-0.00010793474211823195,6.903539906488732e-05,6.836807006038725e-05,-460.0846862792969,594.8568115234375,-73.72518920898438,-239.1039581298828,-179.8500518798828,-321.25537109375,-456.985595703125,569.2623901367188,0.30474853515625,0.00013449217658489943,0.00018969469238072634,0.00035671787918545306,0.00018978002481162548,0.0014067834708839655,-0.0036958535201847553,-0.01696903444826603,0.003050761064514518,0.011754137463867664,-0.0,2359.3701171875,2312.770263671875,2139.884521484375,2171.262939453125
1763360942.1802533,3139107394136596315,413,29.126251220703125,28.885454177856445,53.81025695800781,53.91088104248047,-0.05241483077406883,0.07923691719770432,-0.05297362431883812,0.054091211408376694,0.2682209014892578,-0.4559755027294159,-2.413987874984741,2.0250678062438965,0.0,0.0,0.0,0.0,0.0004247506440151483,0.00040512654231861234,0.00042586150811985135,0.00040489816456101835,4.190264462522464e-06,6.717802989442134e-06,-0.00012172639981145039,-0.00012246314145158976,-455.8271789550781,594.801025390625,-78.41743469238281,-243.093017578125,-171.54940795898438,-316.83404541015625,-451.3892517089844,569.5640258789062,0.30474853515625,3.9742979424772784e-05,-0.00023990620684344321,-1.9412949768593535e-05,0.001125891925767064,0.0014137336984276772,-0.0046020252630114555,-0.0024373175110667944,0.0016635701758787036,0.0015312059549614787,-0.0,2351.955322265625,2314.33935546875,2145.0517578125,2187.61767578125
1763360943.219152,3139107394136596315,435,29.11144256591797,28.92429542541504,53.79074478149414,53.92098617553711,-0.058002766221761703,0.13265758752822876,-0.06414949893951416,0.02123415283858776,-10.970233917236328,7.691234111785889,-8.07344913482666,7.335840702056885,0.0,0.0,0.0,0.0,0.0004116482159588486,0.00044905635877512395,0.0004114857583772391,0.0004503381787799299,4.046293179271743e-05,4.3091291445307434e-05,-0.00020335271256044507,-0.00020411204604897648,-459.0758972167969,590.8733520507812,-71.68219757080078,-236.80372619628906,-172.51889038085938,-312.3614501953125,-450.521484375,573.2344360351562,0.30474853515625,-0.00018424216250423342,-0.0004867894749622792,-0.00015873712254688144,0.002309829695150256,0.0008634241530671716,-0.005141299683600664,0.000904267595615238,2.7789499654318206e-05,-0.006052096839994192,-0.0,2349.871826171875,2322.30419921875,2131.935302734375,2193.4677734375
