timestamp,session_uid,frame,weather,track_temperature,air_temperature,total_laps,track_length,session_type,track_id,formula,session_time_left,session_duration,pit_speed_limit,safety_car_status,network_game
1761462568.654079,14516211168466667019,0,0,25,17,53,5809,15,13,0,7200,7200,80,0,1
1761462569.7098284,14516211168466667019,16,0,25,17,53,5809,15,13,0,7200,7200,80,255,1
1761462572.0341475,14516211168466667019,17,0,28,19,53,5809,15,13,0,7200,7200,80,255,1
1761462573.050943,14516211168466667019,37,0,28,19,53,5809,15,13,0,7200,7200,80,255,1
1761462574.0546033,14516211168466667019,58,0,28,19,53,5809,15,13,0,7200,7200,80,255,1
1761462575.5337927,14516211168466667019,88,0,28,19,53,5809,15,13,0,7200,7200,80,255,1
1761462576.5423453,14516211168466667019,108,0,28,19,53,5809,15,13,0,7199,7200,80,255,1
1761462578.0420315,14516211168466667019,138,0,28,19,53,5809,15,13,0,7198,7200,80,255,1
1761462579.0485632,14516211168466667019,159,0,28,19,53,5809,15,13,0,7197,7200,80,255,1
1761462580.5491736,14516211168466667019,189,0,28,19,53,5809,15,13,0,7195,7200,80,255,1
1761462582.0381894,14516211168466667019,219,0,28,19,53,5809,15,13,0,7194,7200,80,255,1
1761462583.0392525,14516211168466667019,239,0,28,19,53,5809,15,13,0,7193,7200,80,255,1
1761462584.0452511,14516211168466667019,260,0,28,19,53,5809,15,13,0,7192,7200,80,255,1
1761462585.5465295,14516211168466667019,290,0,28,19,53,5809,15,13,0,7190,7200,80,255,1
1761462587.04721,14516211168466667019,320,0,28,19,53,5809,15,13,0,7189,7200,80,255,1
1761462588.5422115,14516211168466667019,350,0,28,19,53,5809,15,13,0,7187,7200,80,255,1
1761462589.5451932,14516211168466667019,371,0,28,19,53,5809,15,13,0,7186,7200,80,255,1
1761462591.0418503,14516211168466667019,401,0,28,19,53,5809,15,13,0,7185,7200,80,255,1
1761462592.048774,14516211168466667019,421,0,28,19,53,5809,15,13,0,7184,7200,80,255,1
1761462593.5473075,14516211168466667019,451,0,28,19,53,5809,15,13,0,7182,7200,80,255,1
1761462601.692324,14516211168466667019,456,0,28,19,53,5809,15,13,0,7182,7200,80,255,1
1761462602.6999528,14516211168466667019,476,0,28,19,53,5809,15,13,0,7181,7200,80,255,1
1761462603.7021384,14516211168466667019,496,0,28,19,53,5809,15,13,0,7180,7200,80,255,1
1761462604.7067044,14516211168466667019,516,0,28,19,53,5809,15,13,0,7179,7200,80,255,1
1761462606.1955392,14516211168466667019,546,0,28,19,53,5809,15,13,0,7177,7200,80,255,1
1761462607.2001672,14516211168466667019,566,0,28,19,53,5809,15,13,0,7176,7200,80,255,1
1761462608.6953623,14516211168466667019,596,0,28,19,53,5809,15,13,0,7175,7200,80,255,1
1761462609.7059824,14516211168466667019,616,0,28,19,53,5809,15,13,0,7174,7200,80,255,1
1761462611.1998284,14516211168466667019,646,0,28,19,53,5809,15,13,0,7172,7200,80,255,1
1761462612.2018642,14516211168466667019,666,0,28,19,53,5809,15,13,0,7171,7200,80,255,1
